case_index	design_wavelength_nm	candidate_index	selected	wavelength_eligible	final_min_wavelength_nm	final_abs_wavelength_error_nm	final_min_transmittance	final_fwhm_nm	valley_penalty_normalized	fwhm_penalty_normalized	quality_score	cvae_min_wavelength_nm	cvae_min_transmittance	cvae_fwhm_nm	ideal_to_final_mse	R	n_host
2.8000000000e+01	6.3344827586e+02	1.5000000000e+01	0.0000000000e+00	1.0000000000e+00	6.3240222168e+02	1.0460541824e+00	2.0304173813e-04	1.1214374725e+02	2.0304173813e-03	3.7381249084e+00	1.8700776629e+00	6.2568682861e+02	1.6633176710e-03	1.1637018180e+02	1.3635553420e-01	6.3915624619e+00	2.9178776741e+00
2.8000000000e+01	6.3344827586e+02	1.6000000000e+01	0.0000000000e+00	1.0000000000e+00	6.3240222168e+02	1.0460541824e+00	1.3724333607e-02	5.4039236726e+01	1.3724333607e-01	1.8013078909e+00	9.6927561347e-01	6.3114306641e+02	2.9054362327e-02	5.5799224863e+01	4.8432242125e-02	4.1078495979e+00	2.9501020908e+00
2.8000000000e+01	6.3344827586e+02	1.7000000000e+01	1.0000000000e+00	1.0000000000e+00	6.3240222168e+02	1.0460541824e+00	1.9040009007e-02	5.1773053482e+01	1.9040009007e-01	1.7257684494e+00	9.5808426974e-01	6.2946423340e+02	3.0350672081e-02	5.4215890355e+01	4.5742191374e-02	4.0229206085e+00	2.9437167645e+00
2.8000000000e+01	6.3344827586e+02	1.8000000000e+01	0.0000000000e+00	1.0000000000e+00	6.3156280518e+02	1.8854706863e+00	5.3879983723e-02	4.6541714534e+01	5.3879983723e-01	1.5513904845e+00	1.0450951609e+00	6.3114306641e+02	5.9367932379e-02	4.5244289460e+01	3.8715712726e-02	3.5735492706e+00	2.9477312565e+00
2.8000000000e+01	6.3344827586e+02	1.9000000000e+01	0.0000000000e+00	1.0000000000e+00	6.3240222168e+02	1.0460541824e+00	2.2887277009e-04	1.1401347410e+02	2.2887277009e-03	3.8004491366e+00	1.9013689322e+00	6.2568682861e+02	8.4106758004e-04	1.2126030566e+02	1.3778837025e-01	6.4306082726e+00	2.9133458138e+00
2.9000000000e+01	6.4172413793e+02	0.0000000000e+00	0.0000000000e+00	1.0000000000e+00	6.4079638672e+02	9.2775121228e-01	1.0654603830e-03	8.4160938097e+01	1.0654603830e-02	2.8053646032e+00	1.4080096035e+00	6.4163580322e+02	3.8579686079e-03	8.7160494541e+01	8.9598596096e-02	5.2457313538e+00	2.9866061211e+00
2.9000000000e+01	6.4172413793e+02	1.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.3324163818e+02	8.4824997474e+00	6.0032407055e-04	9.5240652500e+01	inf	inf	inf	6.3953723145e+02	7.2846869007e-03	9.9856442832e+01	1.0500136763e-01	5.6427936554e+00	2.9685549736e+00
2.9000000000e+01	6.4172413793e+02	2.0000000000e+00	0.0000000000e+00	1.0000000000e+00	6.4037664795e+02	1.3474899818e+00	1.5237121284e-01	3.9596615457e+01	1.5237121284e+00	1.3198871819e+00	1.4217996552e+00	6.4037664795e+02	1.5506583452e-01	3.8466696052e+01	3.6528844386e-02	2.9211914539e+00	2.9999346733e+00
2.9000000000e+01	6.4172413793e+02	3.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.3953723145e+02	2.1869064857e+00	4.5777134597e-02	4.9410605788e+01	inf	inf	inf	6.3827813721e+02	7.2612456977e-02	4.9907574455e+01	4.3382670730e-02	3.6903200150e+00	2.9803056717e+00
2.9000000000e+01	6.4172413793e+02	4.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.3366131592e+02	8.0628220131e+00	7.9113303218e-04	9.3430247809e+01	inf	inf	inf	6.3911755371e+02	4.2195972055e-03	9.6459653880e+01	1.0193590075e-01	5.5695080757e+00	2.9733543396e+00
2.9000000000e+01	6.4172413793e+02	5.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.3869781494e+02	3.0263229896e+00	3.7085758522e-03	6.9658693358e+01	inf	inf	inf	6.3953723145e+02	1.4588917606e-02	7.2587156799e+01	7.0356741548e-02	4.7443289757e+00	2.9774556160e+00
2.9000000000e+01	6.4172413793e+02	6.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.3953723145e+02	2.1869064857e+00	2.2134053707e-01	3.5176062320e+01	inf	inf	inf	6.3827813721e+02	2.5391000509e-01	3.7100695743e+01	3.4464344382e-02	2.5546753407e+00	2.9874668121e+00
2.9000000000e+01	6.4172413793e+02	7.0000000000e+00	0.0000000000e+00	1.0000000000e+00	6.4037664795e+02	1.3474899818e+00	1.2177143246e-01	4.2209189196e+01	1.2177143246e+00	1.4069729732e+00	1.3123436489e+00	6.3953723145e+02	1.2912836671e-01	4.1089999748e+01	3.7062559277e-02	3.1367058754e+00	2.9908123016e+00
2.9000000000e+01	6.4172413793e+02	8.0000000000e+00	0.0000000000e+00	1.0000000000e+00	6.4037664795e+02	1.3474899818e+00	5.5894814432e-02	4.3809388721e+01	5.5894814432e-01	1.4603129574e+00	1.0096305508e+00	6.4163580322e+02	7.5444012880e-02	4.4928634240e+01	4.1212394834e-02	3.4479134083e+00	2.9925608635e+00
2.9000000000e+01	6.4172413793e+02	9.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.3366131592e+02	8.0628220131e+00	7.3507567868e-04	9.4669985173e+01	inf	inf	inf	6.3911755371e+02	4.0429458022e-03	9.7909163466e+01	1.0375084728e-01	5.6110982895e+00	2.9732589722e+00
2.9000000000e+01	6.4172413793e+02	1.0000000000e+01	0.0000000000e+00	0.0000000000e+00	6.3953723145e+02	2.1869064857e+00	2.4910980836e-02	5.1960599083e+01	inf	inf	inf	6.4163580322e+02	3.9378400892e-02	5.2398085029e+01	4.7760736197e-02	3.8819313049e+00	2.9886846542e+00
2.9000000000e+01	6.4172413793e+02	1.1000000000e+01	0.0000000000e+00	0.0000000000e+00	6.3324163818e+02	8.4824997474e+00	5.6739413412e-04	9.5888348891e+01	inf	inf	inf	6.3953723145e+02	8.2889162004e-03	1.0054558542e+02	1.0604555160e-01	5.6641631126e+00	2.9681587219e+00
2.9000000000e+01	6.4172413793e+02	1.2000000000e+01	0.0000000000e+00	0.0000000000e+00	6.3953723145e+02	2.1869064857e+00	3.9040047675e-02	4.8062106487e+01	inf	inf	inf	6.3953723145e+02	6.2197118998e-02	4.9241833496e+01	4.3411880732e-02	3.6681597233e+00	2.9865016937e+00
2.9000000000e+01	6.4172413793e+02	1.3000000000e+01	0.0000000000e+00	0.0000000000e+00	6.3953723145e+02	2.1869064857e+00	4.5627143234e-02	4.8188604312e+01	inf	inf	inf	6.3827813721e+02	7.0792987943e-02	4.8955074373e+01	4.2566578835e-02	3.6340873241e+00	2.9822647572e+00
2.9000000000e+01	6.4172413793e+02	1.4000000000e+01	0.0000000000e+00	0.0000000000e+00	6.3408105469e+02	7.6430832435e+00	4.8227249645e-03	6.9807131697e+01	inf	inf	inf	6.3827813721e+02	1.9249664620e-02	7.1391638560e+01	6.9068863988e-02	4.7162947655e+00	2.9673638344e+00
2.9000000000e+01	6.4172413793e+02	1.5000000000e+01	0.0000000000e+00	0.0000000000e+00	6.3324163818e+02	8.4824997474e+00	3.5397373722e-04	1.2215061489e+02	inf	inf	inf	6.3995697021e+02	1.8646403914e-03	1.2531387734e+02	1.4598956704e-01	6.4046058655e+00	2.9706354141e+00
2.9000000000e+01	6.4172413793e+02	1.6000000000e+01	0.0000000000e+00	0.0000000000e+00	6.3953723145e+02	2.1869064857e+00	1.5830436721e-02	5.4897254958e+01	inf	inf	inf	6.4163580322e+02	2.7043996379e-02	5.5490019669e+01	5.1565080881e-02	4.0566916466e+00	2.9889962673e+00
2.9000000000e+01	6.4172413793e+02	1.7000000000e+01	0.0000000000e+00	0.0000000000e+00	6.3953723145e+02	2.1869064857e+00	2.5876872241e-02	5.3862555365e+01	inf	inf	inf	6.3953723145e+02	4.1018247604e-02	5.4912612829e+01	4.8864137381e-02	3.9631824493e+00	2.9824595451e+00
2.9000000000e+01	6.4172413793e+02	1.8000000000e+01	1.0000000000e+00	1.0000000000e+00	6.4037664795e+02	1.3474899818e+00	4.5592106879e-02	4.5126132989e+01	4.5592106879e-01	1.5042044330e+00	9.8006275088e-01	6.4163580322e+02	6.5023481846e-02	4.6816811916e+01	4.2450461537e-02	3.5559527874e+00	2.9901776314e+00
2.9000000000e+01	6.4172413793e+02	1.9000000000e+01	0.0000000000e+00	0.0000000000e+00	6.3324163818e+02	8.4824997474e+00	2.7799836244e-04	1.2290632962e+02	inf	inf	inf	6.3995697021e+02	1.1378835188e-03	1.2899031443e+02	1.4732444286e-01	6.4481692314e+00	2.9670481682e+00
3.0000000000e+01	6.5000000000e+02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.4751171875e+02	2.4882812500e+00	9.6197612584e-04	9.1426647620e+01	inf	inf	inf	6.4499346924e+02	2.2706859745e-03	9.1952589574e+01	9.6985369921e-02	5.2669963837e+00	3.0344793797e+00
3.0000000000e+01	6.5000000000e+02	1.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.4709204102e+02	2.9079589844e+00	6.7203055369e-04	1.0272300746e+02	inf	inf	inf	6.4373437500e+02	3.1440164894e-03	1.0459993160e+02	1.1288571358e-01	5.6296057701e+00	3.0250024796e+00
3.0000000000e+01	6.5000000000e+02	2.0000000000e+00	0.0000000000e+00	1.0000000000e+00	6.5002996826e+02	2.9968261719e-02	1.4702446759e-01	4.0695900426e+01	1.4702446759e+00	1.3565300142e+00	1.4133873450e+00	6.4793145752e+02	1.3395877182e-01	3.9238779445e+01	4.1166123003e-02	2.9456238747e+00	3.0452654362e+00
3.0000000000e+01	6.5000000000e+02	3.0000000000e+00	0.0000000000e+00	1.0000000000e+00	6.5002996826e+02	2.9968261719e-02	2.6635058224e-02	5.3121776228e+01	2.6635058224e-01	1.7707258743e+00	1.0185382283e+00	6.4709204102e+02	5.4374277592e-02	5.4475939265e+01	5.3735349327e-02	3.8267705441e+00	3.0438146591e+00
3.0000000000e+01	6.5000000000e+02	4.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.4709204102e+02	2.9079589844e+00	7.7179912478e-04	1.0000203312e+02	inf	inf	inf	6.4373437500e+02	1.3420026517e-03	1.0074732824e+02	1.0922612995e-01	5.5427956581e+00	3.0239140987e+00
3.0000000000e+01	6.5000000000e+02	5.0000000000e+00	0.0000000000e+00	1.0000000000e+00	6.5002996826e+02	2.9968261719e-02	2.5197674986e-03	7.4962164909e+01	2.5197674986e-02	2.4987388303e+00	1.2619682526e+00	6.4583288574e+02	7.8039914370e-03	7.7358543043e+01	7.9008944333e-02	4.7763023376e+00	3.0393021107e+00
3.0000000000e+01	6.5000000000e+02	6.0000000000e+00	0.0000000000e+00	1.0000000000e+00	6.5086938477e+02	8.6938476562e-01	2.4440485239e-01	3.5769400809e+01	2.4440485239e+00	1.1923133603e+00	1.8181809421e+00	6.4709204102e+02	2.5358879566e-01	3.8602934338e+01	3.8145959377e-02	2.5433211327e+00	3.0365812778e+00
3.0000000000e+01	6.5000000000e+02	7.0000000000e+00	0.0000000000e+00	1.0000000000e+00	6.5002996826e+02	2.9968261719e-02	8.4332622588e-02	4.3184997875e+01	8.4332622588e-01	1.4394999292e+00	1.1414130775e+00	6.4877087402e+02	9.8780423403e-02	4.3771815623e+01	4.4807948172e-02	3.2917671204e+00	3.0459244251e+00
3.0000000000e+01	6.5000000000e+02	8.0000000000e+00	1.0000000000e+00	1.0000000000e+00	6.5002996826e+02	2.9968261719e-02	4.1435420513e-02	4.7380112060e+01	4.1435420513e-01	1.5793370687e+00	9.9684563690e-01	6.4793145752e+02	5.6764390320e-02	4.8257895298e+01	4.9237355590e-02	3.5632929802e+00	3.0468926430e+00
3.0000000000e+01	6.5000000000e+02	9.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.4709204102e+02	2.9079589844e+00	7.3153123958e-04	1.0084703677e+02	inf	inf	inf	6.4373437500e+02	1.2600925984e-03	1.0195615402e+02	1.1049015075e-01	5.5721640587e+00	3.0245859623e+00
3.0000000000e+01	6.5000000000e+02	1.0000000000e+01	0.0000000000e+00	1.0000000000e+00	6.5002996826e+02	2.9968261719e-02	1.5527006239e-02	5.6863173488e+01	1.5527006239e-01	1.8954391163e+00	1.0253545893e+00	6.4709204102e+02	2.8866650537e-02	5.8354822146e+01	5.8144677430e-02	4.0460643768e+00	3.0450968742e+00
3.0000000000e+01	6.5000000000e+02	1.1000000000e+01	0.0000000000e+00	0.0000000000e+00	6.4709204102e+02	2.9079589844e+00	6.6605355823e-04	1.0322191545e+02	inf	inf	inf	6.4373437500e+02	3.5722041503e-03	1.0508910586e+02	1.1355892569e-01	5.6463565826e+00	3.0242910385e+00
3.0000000000e+01	6.5000000000e+02	1.2000000000e+01	0.0000000000e+00	1.0000000000e+00	6.5002996826e+02	2.9968261719e-02	2.7747716755e-02	5.2397063237e+01	2.7747716755e-01	1.7465687746e+00	1.0120229711e+00	6.4709204102e+02	4.6565223485e-02	5.2576415273e+01	5.3249195218e-02	3.7964046001e+00	3.0448458195e+00
3.0000000000e+01	6.5000000000e+02	1.3000000000e+01	0.0000000000e+00	1.0000000000e+00	6.5002996826e+02	2.9968261719e-02	2.9613386840e-02	5.2287224281e+01	2.9613386840e-01	1.7429074760e+00	1.0195206722e+00	6.4625262451e+02	5.3309798241e-02	5.2325923850e+01	5.2875407040e-02	3.7801861763e+00	3.0433290005e+00
3.0000000000e+01	6.5000000000e+02	1.4000000000e+01	0.0000000000e+00	1.0000000000e+00	6.5002996826e+02	2.9968261719e-02	3.3356670756e-03	7.2614986137e+01	3.3356670756e-02	2.4204995379e+00	1.2269281043e+00	6.4499346924e+02	1.2516122311e-02	7.4902800499e+01	7.6274007559e-02	4.7034378052e+00	3.0369973183e+00
3.0000000000e+01	6.5000000000e+02	1.5000000000e+01	0.0000000000e+00	1.0000000000e+00	6.5044970703e+02	4.4970703125e-01	2.2361008450e-04	1.3397261922e+02	2.2361008450e-03	4.4657539740e+00	2.2339950374e+00	6.4373437500e+02	4.9185217358e-04	1.3307771559e+02	1.5044277906e-01	6.3576154709e+00	3.0250322819e+00
3.0000000000e+01	6.5000000000e+02	1.6000000000e+01	0.0000000000e+00	1.0000000000e+00	6.5002996826e+02	2.9968261719e-02	8.8769923896e-03	6.1859635577e+01	8.8769923896e-02	2.0619878526e+00	1.0753788882e+00	6.4541320801e+02	1.9360931590e-02	6.4318105560e+01	6.3444592059e-02	4.2503747940e+00	3.0439405441e+00
3.0000000000e+01	6.5000000000e+02	1.7000000000e+01	0.0000000000e+00	1.0000000000e+00	6.5002996826e+02	2.9968261719e-02	1.4090919867e-02	5.8179138684e+01	1.4090919867e-01	1.9393046228e+00	1.0401069107e+00	6.4583288574e+02	2.8887715191e-02	5.9336726616e+01	5.9308379889e-02	4.1123633385e+00	3.0429377556e+00
3.0000000000e+01	6.5000000000e+02	1.8000000000e+01	0.0000000000e+00	1.0000000000e+00	6.5002996826e+02	2.9968261719e-02	3.2346278429e-02	5.0212201594e+01	3.2346278429e-01	1.6737400531e+00	9.9860141872e-01	6.4751171875e+02	5.0306774676e-02	5.0738525266e+01	5.1763705909e-02	3.7002086639e+00	3.0458188057e+00
3.0000000000e+01	6.5000000000e+02	1.9000000000e+01	0.0000000000e+00	1.0000000000e+00	6.5044970703e+02	4.4970703125e-01	2.6502681430e-04	1.3540672462e+02	2.6502681430e-03	4.5135574873e+00	2.2581038777e+00	6.4373437500e+02	3.2826958341e-04	1.3831136817e+02	1.5309587121e-01	6.4188547134e+00	3.0214526653e+00
